time,1000000 airbag_sensor,
0.0423498,-498073,
0.0423999,-470731,
0.0424499,-439450,
0.0425,-404473,
0.04255,-366390,
0.0426,-325952,
0.0426501,-283808,
0.0427001,-240324,
0.0427502,-195550,
0.0428002,-149342,
0.0428502,-101701,
0.0429003,-53162,
0.0429503,-4785.42,
0.0430004,42200.6,
0.0430504,86609.8,
0.0430994,127247,
0.0431495,163077,
0.0431995,193749,
0.0432496,219767,
0.0432996,242044,
0.0433496,261451,
0.0433997,278496,
0.0434497,293103,
0.0434998,304806,
0.0435498,313345,
0.0435998,319068,
0.0436499,322653,
0.0436999,324443,
0.04375,324058,
0.0438,320471,
0.04385,312393,
0.0439001,298701,
0.0439501,278578,
0.0440002,251521,
0.0440502,217482,
0.0441002,176842,
0.0441503,130204,
0.0442003,78342.2,
0.0442504,22221.7,
0.0443004,-37142.3,
0.0443504,-98891.2,
0.0443995,-162400,
0.0444495,-227106,
0.0444996,-292220,
0.0445496,-356750,
0.0445996,-419963,
0.0446497,-481641,
0.0446997,-541708,
0.0447498,-599782,
0.0447998,-655161,
0.0448498,-706948,
0.0448999,-754179,
0.0449499,-796273,
0.045,-833387,
0.04505,-866091,
0.0451,-894807,
0.0451501,-919693,
0.0452001,-940888,
0.0452502,-958690,
0.0453002,-973608,
0.0453502,-986389,
0.0454003,-997920,
0.0454503,-1.00881e+006,
0.0455004,-1.01891e+006,
0.0455504,-1.02729e+006,
0.0456004,-1.03263e+006,
0.0456495,-1.03384e+006,
0.0456995,-1.03025e+006,
0.0457496,-1.02149e+006,
0.0457996,-1.00742e+006,
0.0458496,-987991,
0.0458997,-962836,
0.0459497,-931071,
0.0459998,-891652,
0.0460498,-843927,
0.0460998,-787826,
0.0461499,-723785,
0.0461999,-652592,
0.04625,-575163,
0.0463,-492262,
0.04635,-404251,
0.0464001,-311215,
0.0464501,-213500,
0.0465002,-111982,
0.0465502,-7806.57,
0.0466002,97943.5,
0.0466503,204268,
0.0467003,310057,
0.0467504,413977,
0.0468004,514644,
0.0468504,611005,
0.0469005,702477,
0.0469495,788810,
0.0469996,869955,
0.0470496,945893,
0.0470996,1.01644e+006,
0.0471497,1.08122e+006,
0.0471997,1.13971e+006,
0.0472498,1.19126e+006,
0.0472998,1.23515e+006,
0.0473498,1.27054e+006,
0.0473999,1.29663e+006,
0.0474499,1.3128e+006,
0.0475,1.31867e+006,
0.04755,1.31398e+006,
0.0476,1.29845e+006,
0.0476501,1.27187e+006,
0.0477001,1.23413e+006,
0.0477502,1.18529e+006,
0.0478002,1.12564e+006,
0.0478502,1.05591e+006,
0.0479003,977183,
0.0479503,890696,
0.0480004,797602,
0.0480504,698795,
0.0481004,594925,
0.0481505,486671,
0.0482005,374986,
0.0482496,261037,
0.0482996,146044,
0.0483496,31221.8,
0.0483997,-82244,
0.0484497,-193249,
0.0484998,-300907,
0.0485498,-404658,
0.0485998,-504213,
0.0486499,-599417,
0.0486999,-690204,
0.04875,-776659,
0.0488,-859058,
0.04885,-937788,
0.0489001,-1.01309e+006,
0.0489501,-1.08479e+006,
0.0490002,-1.15252e+006,
0.0490502,-1.21623e+006,
0.0491002,-1.27632e+006,
0.0491503,-1.33308e+006,
0.0492003,-1.38634e+006,
0.0492504,-1.43559e+006,
0.0493004,-1.48024e+006,
0.0493504,-1.51961e+006,
0.0494005,-1.55287e+006,
0.0494505,-1.57911e+006,
0.0494996,-1.59755e+006,
0.0495496,-1.60756e+006,
0.0495996,-1.6087e+006,
0.0496497,-1.60093e+006,
0.0496997,-1.58474e+006,
0.0497498,-1.5609e+006,
0.0497998,-1.53015e+006,
0.0498498,-1.49313e+006,
0.0498999,-1.45058e+006,
0.0499499,-1.40357e+006,
0.05,-1.35307e+006,
0.05005,-1.29954e+006,
0.0501,-1.24294e+006,
0.0501501,-1.18313e+006,
0.0502001,-1.12016e+006,
0.0502502,-1.05424e+006,
0.0503002,-985402,
0.0503502,-913455,
0.0504003,-838262,
0.0504503,-759892,
0.0505004,-678655,
0.0505504,-595226,
0.0506004,-510676,
0.0506505,-426202,
0.0507005,-342833,
0.0507506,-261363,
0.0507996,-182314,
0.0508496,-105907,
0.0508997,-32092.6,
0.0509497,39392.4,
0.0509998,108876,
0.0510498,176650,
0.0510998,243149,
0.0511499,309073,
0.0511999,375090,
0.05125,441484,
0.0513,508080,
0.05135,574219,
0.0514001,638646,
0.0514501,699755,
0.0515002,756095,
0.0515502,806561,
0.0516002,850220,
0.0516503,886216,
0.0517003,913886,
0.0517504,932921,
0.0518004,943436,
0.0518504,945852,
0.0519005,940765,
0.0519505,929002,
0.0520006,911661,
0.0520496,890026,
0.0520996,865456,
0.0521497,839066,
0.0521997,811377,
0.0522498,782480,
0.0522998,752643,
0.0523498,722852,
0.0523999,694784,
0.0524499,670136,
0.0525,650096,
0.05255,635347,
0.0526,626134,
0.0526501,622059,
0.0527001,622009,
0.0527502,624442,
0.0528002,627749,
0.0528502,630383,
0.0529003,630937,
0.0529503,628359,
0.0530004,622035,
0.0530504,611587,
0.0531004,596722,
0.0531505,577472,
0.0532005,554579,
0.0532506,529443,
0.0533006,503586,
0.0533496,478181,
0.0533997,453853,
0.0534497,430738,
0.0534998,408925,
0.0535498,388908,
0.0535998,371592,
0.0536499,357856,
0.0536999,347978,
0.05375,341487,
0.0538,337684,
0.05385,336006,
0.0539001,335782,
0.0539501,336071,
0.0540002,335945,
0.0540502,334768,
0.0541002,332183,
0.0541503,327948,
0.0542003,321780,
0.0542504,313372,
0.0543004,302731,
0.0543504,290490,
0.0544005,277652,
0.0544505,265132,
0.0545006,253683,
0.0545506,243970,
0.0545996,236369,
0.0546497,230778,
0.0546997,226759,
0.0547498,223697,
0.0547998,220735,
0.0548498,216771,
0.0548999,210629,
0.0549499,201268,
0.055,187921,
0.05505,170138,
0.0551,147852,
0.0551501,121342,
0.0552001,91051.3,
0.0552502,57455.7,
0.0553002,21218,
0.0553502,-16594.1,
0.0554003,-54688.3,
0.0554503,-92003,
0.0555004,-127832,
0.0555504,-161624,
0.0556004,-192885,
0.0556505,-221216,
0.0557005,-246287,
0.0557506,-267805,
0.0558006,-285554,
0.0558506,-299348,
0.0558997,-308772,
0.0559497,-312985,
0.0559998,-310792,
0.0560498,-300874,
0.0560998,-282118,
0.0561499,-253881,
0.0561999,-215942,
0.05625,-168435,
0.0563,-111881,
0.05635,-47100.3,
0.0564001,24837.3,
0.0564501,102602,
0.0565002,184797,
0.0565502,270317,
0.0566002,358619,
0.0566503,449601,
0.0567003,543135,
0.0567504,638588,
0.0568004,734504,
0.0568504,828519,
0.0569005,917680,
0.0569505,998876,
0.0570006,1.06917e+006,
0.0570506,1.12616e+006,
0.0571006,1.1684e+006,
0.0571497,1.19548e+006,
0.0571997,1.20787e+006,
0.0572498,1.20654e+006,
0.0572998,1.19262e+006,
0.0573498,1.16717e+006,
0.0573999,1.13139e+006,
0.0574499,1.08662e+006,
0.0575,1.03438e+006,
0.05755,976373,
0.0576,914453,
0.0576501,850293,
0.0577001,785025,
0.0577502,718929,
0.0578002,651448,
0.0578502,581744,
0.0579003,509464,
0.0579503,435052,
0.0580004,359597,
0.0580504,284586,
0.0581004,211578,
0.0581505,141937,
0.0582005,76934.4,
0.0582506,17876.4,
0.0583006,-34105.7,
0.0583506,-78333.4,
0.0584007,-114645,
0.0584497,-143265,
0.0584998,-164530,
0.0585498,-178771,
0.0585998,-186628,
0.0586499,-189424,
0.0586999,-188887,
0.05875,-186444,
0.0588,-182995,
0.05885,-179072,
0.0589001,-174881,
0.0589501,-170285,
0.0590002,-164971,
0.0590502,-158520,
0.0591002,-150165,
0.0591503,-138658,
0.0592003,-122535,
0.0592504,-100522,
0.0593004,-71882.5,
0.0593504,-36656.1,
0.0594005,4275.18,
0.0594505,49406.5,
